Time[ms]    Caller                   Code  Description         
4           topic_4->node_0          1     msg 0 late. 2936us > 2000us
52          topic_4->node_1          1     msg 5 late. 2127us > 2000us
1401        topic_4->node_1          1     msg 140 late. 2006us > 2000us
1993        topic_4->node_3          1     msg 199 late. 3099us > 2000us
1993        topic_4->node_2          1     msg 199 late. 3254us > 2000us
1993        topic_4->node_0          1     msg 199 late. 3108us > 2000us
1993        topic_4->node_1          1     msg 199 late. 3091us > 2000us
4112        topic_4->node_2          1     msg 411 late. 2931us > 2000us
